artist_name,year_artist_born,age,length,width,title_of_work,height,year_of_work,age_at_work,lower_est_USD,upper_est_USD,sold_in_USD,Material_Category,act_area,posthumous_combined
Lady Pink,1964.0,57.0,45.7,60.9,Untitled (Idyllic Scene with 7 Train),1.0,1985.0,21.0,15000.0,20000.0,27720.22,1,2783.13,1
Keith Haring and Bill Waterson,1958.0,63.0,56.5,76.2,Calvin and the Killer Daisies,1.0,1989.0,31.0,70000.0,100000.0,81900.66,10,4305.3,1
Keith Haring,1958.0,32.0,18.4,22.8,Untitled,1.0,1982.0,24.0,50000.0,70000.0,107100.86,1,419.52,1
Richard Hambleton,1957.0,60.0,76.2,76.2,Untitled (Stop Sign),1.0,2017.0,60.0,25000.0,35000.0,94500.76,1,5806.4400000000005,1
Richard Hambleton,1952.0,65.0,203.2,76.2,Standing Shadowman,1.0,2017.0,65.0,70000.0,90000.0,214201.72,1,15483.84,1
Richard Hambleton,1957.0,60.0,76.2,76.2,Untitled (Stop Sign),1.0,2017.0,60.0,25000.0,35000.0,69300.56,1,5806.4400000000005,1
Richard Hambleton,1952.0,65.0,50.8,40.6,Black and White Shadow Head,1.0,2017.0,65.0,10000.0,15000.0,40320.32,1,2062.48,1
Richard Hambleton,1952.0,65.0,30.4,18.4,Untitled (Eight Drawings of a Horse and Rider),1.0,2017.0,65.0,8000.0,12000.0,25200.2,10,559.3599999999999,1
Richard Hambleton,1952.0,65.0,17.8,14.0,Untitled (Four Drawings of Boxers),1.0,2017.0,65.0,7000.0,9000.0,5292.04,10,249.20000000000002,1
Richard Hambleton,1952.0,65.0,12.1,19.7,Untitled (Four Drawings of Boxers),1.0,2017.0,65.0,7000.0,9000.0,9450.08,10,238.36999999999998,1
Richard Hambleton,1952.0,65.0,20.9,12.7,Untitled (Three Graph Books),1.0,2017.0,65.0,15000.0,20000.0,15120.12,10,265.42999999999995,1
Richard Hambleton,1952.0,65.0,53.3,28.6,Untitled (Seven Drawings of a Horse and Rider),1.0,2017.0,65.0,8000.0,12000.0,27720.22,10,1524.3799999999999,1
Richard Hambleton,1952.0,65.0,15.2,27.9,Untitled (Three Drawings of Cats),1.0,2017.0,65.0,2000.0,3000.0,7560.06,10,424.08,1
Richard Hambleton,1952.0,65.0,20.5,22.9,Untitled (Twelve Drawings),1.0,2017.0,65.0,7000.0,9000.0,21420.17,10,469.45,1
Richard Hambleton,1952.0,65.0,21.0,15.2,Untitled (Diesel Book),1.0,2017.0,65.0,15000.0,20000.0,20160.16,10,319.2,1
Richard Hambleton,1952.0,65.0,32.4,26.7,Untitled (Cop Shooting Artist),1.0,2017.0,65.0,1000.0,2000.0,4788.04,4,865.0799999999999,1
Richard Hambleton,1952.0,65.0,21.3,14.0,Untitled (Sketches and Notes),1.0,2017.0,65.0,15000.0,20000.0,31500.25,4,298.2,1
KAWS,1974.0,47.0,15.2,10.8,"UNTITLED POSTCARDS, 6",1.0,1996.0,22.0,5000.0,7000.0,10710.09,10,164.16,1
Henry Chalfant,1940.0,81.0,15.9,76.2,Blade,1.0,1980.0,40.0,1500.0,2500.0,6930.06,1,1211.5800000000002,1
Tseng Kwong Chi,1950.0,40.0,101.6,151.1,"Keith Haring, New York Subway, 1983",1.0,1983.0,33.0,15000.0,20000.0,15120.12,5,15351.759999999998,1
Tseng Kwong Chi,1950.0,40.0,127.0,127.0,"Jean-Michel Basquiat, Great Jones Street Studio, New York, 1987",1.0,1987.0,37.0,15000.0,20000.0,15120.12,10,16129.0,1
Zephyr,1961.0,60.0,45.7,31.1,Untitled (Doodles),1.0,1978.0,17.0,2000.0,3000.0,4410.04,10,1421.2700000000002,1
Kenny Scharf,1958.0,63.0,193.0,284.5,Flag for All,1.0,1988.0,30.0,3000.0,5000.0,16380.13,6,54908.5,1
Yayoi Kusama,1929.0,92.0,41.0,32.0,Dots-Obsession,1.0,2005.0,76.0,180000.0,250000.0,277202.22,1,1312.0,1
Kusama Yayoi,1929.0,92.0,15.6,22.9,Old Flame,1.0,1953.0,24.0,40000.0,60000.0,47880.38,1,357.23999999999995,1
Gertrude Abercrombie,1909.0,68.0,43.2,33.0,Self Portrait,1.0,1935.0,26.0,50000.0,70000.0,63000.51,1,1425.6000000000001,1
Romare Bearden,1911.0,77.0,34.9,55.9,Tidings II,1.0,1972.0,61.0,150000.0,200000.0,201601.62,5,1950.9099999999999,1
Jean Dubuffet,1901.0,84.0,17.7,24.1,Vache et personnage,1.0,1953.0,52.0,250000.0,350000.0,453603.64,10,426.57,1
Louise Nevelson,1899.0,89.0,264.5,304.8,Dream House Wall II,35.0,1980.0,81.0,300000.0,400000.0,378003.03,5,2821686.0,1
John Chamberlain,1927.0,84.0,47.0,58.4,Skirret,55.9,1973.0,46.0,40000.0,60000.0,37800.3,2,153434.32,1
Agnes Martin,1912.0,92.0,30.8,30.8,Untitled,1.0,1977.0,65.0,60000.0,80000.0,126001.01,1,948.6400000000001,1
Richard Serra,1938.0,83.0,101.6,101.6,Tracks #17,1.0,2007.0,69.0,300000.0,400000.0,504004.04,1,10322.56,1
Sol LeWitt,1928.0,79.0,141.3,141.6,Straight Line in All Directions #21,1.0,1996.0,68.0,75000.0,100000.0,75600.61,3,20008.08,1
Leon Polk Smith,1906.0,90.0,243.8,365.8,Arrangement in Black and Gray,1.0,1980.0,74.0,70000.0,100000.0,107100.86,10,89182.04000000001,1
Frank Stella,1936.0,85.0,176.2,351.2,"Scramble: Green Double/ Left N, Right 8",1.0,1977.0,41.0,3500000.0,5000000.0,4255034.14,1,61881.439999999995,1
Christo,1935.0,85.0,38.1,243.8,"The Gates (Project for Central Park, New York City)",1.0,2003.0,68.0,400000.0,600000.0,685505.5,8,9288.78,1
Ed Ruscha,1937.0,84.0,162.6,162.6,Chrysler New York,1.0,1994.0,57.0,400000.0,600000.0,806506.47,1,26438.76,1
Tom Wesselmann,1931.0,73.0,45.4,60.0,Cut-Out Nude with Blonde Hair,1.0,1965.0,34.0,50000.0,70000.0,189001.52,4,2724.0,1
Tom Wesselmann,1931.0,73.0,21.3,21.0,Study for Seascape Nude,1.0,1965.0,34.0,50000.0,70000.0,88200.71,1,447.3,1
John Chamberlain,1927.0,84.0,45.7,48.3,White Monkey,45.7,2007.0,80.0,150000.0,200000.0,214201.72,10,100874.06700000001,1
Andy Warhol,1928.0,59.0,51.1,51.1,Campbell's Onion Mushroom Soup Box,1.0,1986.0,58.0,120000.0,180000.0,182701.47,6,2611.21,1
Jean-Michel Basquiat,1960.0,28.0,32.0,44.0,Poedi,1.0,1981.0,21.0,500000.0,700000.0,685505.5,1,1408.0,1
Robert Indiana,1928.0,90.0,45.7,45.7,Hope,22.9,2009.0,81.0,60000.0,80000.0,163801.31,10,47826.421,1
Tom Wesselmann,1931.0,73.0,54.6,59.0,Nighttime Still Life with Four Roses and Pear,1.0,1993.0,62.0,40000.0,60000.0,47880.38,1,3221.4,1
John Wesley,1928.0,93.0,66.7,108.0,3 Sunbathers,1.0,1987.0,59.0,80000.0,120000.0,151201.21,1,7203.6,1
Christo,1935.0,85.0,78.5,67.3,The Umbrellas (Project for Japan and Western USA),1.0,1986.0,51.0,70000.0,100000.0,119700.96,8,5283.05,1
Christo,1935.0,85.0,78.5,67.3,The Umbrellas (Project for Japan and Western USA),1.0,1986.0,51.0,70000.0,100000.0,107100.86,8,5283.05,1
Tom Wesselmann,1931.0,73.0,54.6,55.2,Still Life with Four Roses and Pear,1.0,1993.0,62.0,40000.0,60000.0,47880.38,1,3013.92,1
Sigmar Polke,1941.0,69.0,99.0,69.9,Untitled,1.0,1983.0,42.0,200000.0,300000.0,252002.02,10,6920.1,1
Friedel Dzubas,1915.0,79.0,80.0,63.2,Untitled,1.0,1983.0,68.0,7000.0,10000.0,16380.13,1,5056.0,1
Jules Olitski,1922.0,85.0,235.6,51.1,7thMove,1.0,1969.0,47.0,25000.0,35000.0,88200.71,1,12039.16,1
Louise Bourgeois,1911.0,99.0,66.0,88.9,No!,1.0,1992.0,81.0,20000.0,30000.0,44100.35,10,5867.400000000001,1
Yayoi Kusama,1929.0,92.0,21.6,21.3,Flower (A),11.7,1985.0,56.0,40000.0,60000.0,69300.56,5,5382.936,1
Louise Nevelson,1899.0,89.0,194.3,71.8,Dreamhouse XXXV,35.2,1972.0,73.0,100000.0,150000.0,252002.02,5,491066.04800000007,1
Adolph Gottlieb,1903.0,71.0,228.0,181.7,Istanbul,1.0,1971.0,68.0,800000.0,1200000.0,891207.15,1,41427.6,1
Paul Jenkins,1923.0,89.0,136.8,106.0,Phenomena Essence of Oxide,1.0,1981.0,58.0,5000.0,7000.0,20160.16,1,14500.800000000001,1
Dan Christensen,1942.0,65.0,134.0,58.1,Untitled,1.0,1968.0,26.0,8000.0,12000.0,11340.09,1,7785.400000000001,1
Matta,1911.0,91.0,87.0,116.8,Mind Mind Mind,1.0,1960.0,49.0,100000.0,150000.0,107100.86,1,10161.6,1
Alexander Calder,1898.0,78.0,110.5,75.0,Espaces,1.0,1974.0,76.0,40000.0,60000.0,88200.71,7,8287.5,1
Alexander Calder,1898.0,78.0,74.9,108.0,Untitled,1.0,1967.0,69.0,50000.0,70000.0,107100.86,7,8089.200000000001,1
Victor Vasarely,1906.0,91.0,175.3,175.3,Sarga-fon,1.0,1974.0,68.0,70000.0,100000.0,100800.81,1,30730.090000000004,1
Eduardo Terrazas,1936.0,85.0,90.8,91.4,"Tablas I, Cuadrado 4",1.0,1972.0,36.0,40000.0,60000.0,35280.28,5,8299.12,1
Kazuya Sakai,1927.0,74.0,132.1,132.1,Círculos,1.0,1973.0,46.0,40000.0,60000.0,37800.3,1,17450.41,1
Carl Andre,1935.0,86.0,27.9,21.6,"The ""eagle flights""",1.0,1964.0,29.0,10000.0,15000.0,18900.15,10,602.64,1
Cy Twombly,1928.0,83.0,21.6,28.3,Untitled,1.0,1954.0,26.0,70000.0,100000.0,69300.56,8,611.2800000000001,1
Christo,1935.0,86.0,71.8,56.5,Valley Curtain (Project for Colorado),1.0,1972.0,37.0,50000.0,70000.0,94500.76,3,4056.7,1
Christo,1935.0,86.0,79.4,61.0,"Wrapped Walkways (project for Jacob L. Loose Park, Kansas City, Missouri)",1.0,1978.0,43.0,40000.0,60000.0,60480.49,3,4843.400000000001,1
Christo,1935.0,86.0,28.6,36.2,"Surrounded Islands (Project for Biscayne Bay, Greater Miami, Florida)",1.0,1981.0,46.0,20000.0,30000.0,44100.35,3,1035.3200000000002,1
Wang Wu,1632.0,58.0,76.5,48.0,Plums and Willow,1.0,1672.0,40.0,10197.84,15296.76,24092.39,7,3672.0,1
Gao Fenghan,1683.0,66.0,128.5,40.5,Poems in Cursive script,1.0,1742.0,59.0,76483.78,101978.38,96369.57,7,5204.25,1
Li Shan,1686.0,70.0,25.5,39.0,"Frog, Fish, Flowers and Birds",1.0,1752.0,66.0,15296.76,20395.68,25698.55,7,994.5,1
Bian Shoumin,1684.0,68.0,24.5,33.6,Geese,1.0,1735.0,51.0,12747.3,19120.95,51397.1,7,823.2,1
Wu Weiye,1609.0,62.0,16.5,50.5,Landscape,1.0,1625.0,16.0,1912.09,3186.82,2409.24,7,833.25,1
Zhang Ruitu,1570.0,71.0,141.0,43.0,Landscape,1.0,1640.0,70.0,22945.13,28044.05,30517.03,7,6063.0,1
Wang Jianzhang,1628.0,16.0,30.5,40.6,Traveling in a Snowy Landscape,1.0,1633.0,5.0,12747.3,25494.59,16061.59,7,1238.3,1
Gong Xian,1618.0,71.0,280.0,58.0,Landscape,1.0,1674.0,56.0,1529675.64,2294513.46,1873215.29,7,16240.0,1
Da Chongguang,1623.0,69.0,201.3,50.2,Landscape,1.0,1671.0,48.0,12747.3,25494.59,16061.59,7,10105.260000000002,1
Zhang Feng,1628.0,40.0,22.3,17.0,Landscapes and Figures,1.0,1655.0,27.0,25494.59,50989.19,32123.19,7,379.1,1
Chen Jiayan,1559.0,120.0,31.8,297.8,Flowers and Birds,1.0,1656.0,97.0,50989.19,76483.78,64246.38,7,9470.04,1
Kang Youwei,1858.0,69.0,109.0,35.0,Mid-Autumn Poem in Running Script,1.0,1917.0,59.0,22945.13,35692.43,35335.51,7,3815.0,1
Wen Jia,1501.0,82.0,37.0,531.0,Du Fu’s poem in running script,1.0,1522.0,21.0,63736.49,89231.08,513971.02,7,19647.0,1
Wen Peng,1498.0,75.0,29.0,404.0,Ode to the Pavilion of the Inebriated Old Man in cursive script,1.0,1570.0,72.0,114725.67,152967.56,639276.94,7,11716.0,1
Yan Tingju,1519.0,92.0,27.8,493.0,Calligraphy in cursive script,1.0,1567.0,48.0,10197.84,15296.76,256985.51,7,13705.4,1
Hua Yan,1682.0,80.0,119.5,36.0,Flowers and Birds,1.0,1739.0,57.0,25494.59,38241.89,32123.19,7,4302.0,1
Li Shan,1686.0,70.0,168.0,90.0,Five Pines,1.0,1754.0,68.0,38241.89,63736.49,48184.78,7,15120.0,1
Xu Wei,1521.0,72.0,29.5,611.0,Various Objects,1.0,1577.0,56.0,331429.72,382418.91,417601.45,7,18024.5,1
Huang Daozhou,1585.0,61.0,28.0,337.5,Pine and Rocks,1.0,1639.0,54.0,152967.56,229451.35,192739.13,7,9450.0,1
Yu Xing,1692.0,76.0,15.5,30.0,Flowers,1.0,1746.0,54.0,3824.19,6373.65,25698.55,7,465.0,1
Gai Qi,1773.0,55.0,46.1,366.0,literati elegant gathering,1.0,1807.0,34.0,38241.89,63736.49,152585.15,7,16872.600000000002,1
Zhu Henian,1760.0,74.0,196.0,45.2,Traveling across Mountains,1.0,1795.0,35.0,3824.19,6373.65,4818.48,7,8859.2,1
Hu Peiheng,1892.0,73.0,19.7,52.0,Strolling in the Mountain,1.0,1926.0,34.0,892.31,1147.26,2891.09,7,1024.3999999999999,1
Pu Ru,1896.0,67.0,18.6,46.7,Sailing Across the River,1.0,1944.0,48.0,12747.3,25494.59,28910.87,7,868.6200000000001,1
Zhang Daqian (Chang Dai-chien),1899.0,84.0,104.0,52.0,Zhong Kui Reading under Pine Tree,1.0,1928.0,29.0,38241.89,63736.49,48184.78,7,5408.0,1
Zhang Daqian (Chang Dai-chien); Wu Zishen,1893.0,90.0,62.4,62.4,Scholar Resting by the Pine Trees,1.0,1951.0,58.0,15296.76,22945.13,80307.97,7,3893.7599999999998,1
Zhang Daqian (Chang Dai-chien),1899.0,84.0,69.0,137.0,Peonies,1.0,1968.0,69.0,101978.38,127472.97,385478.26,7,9453.0,1
Wu Guanzhong,1919.0,91.0,67.5,67.5,Memories of Mount Yulong,1.0,1987.0,68.0,191209.46,254945.94,449724.64,7,4556.25,1
Zhu Qizhan,1892.0,104.0,135.0,68.0,Strolling in the Pine Forest,1.0,1991.0,99.0,38241.89,50989.19,102794.2,7,9180.0,1
Zhu Qizhan,1892.0,104.0,68.0,69.0,Boating by Lush Mountains,1.0,1990.0,98.0,20395.68,31868.24,35335.51,7,4692.0,1
Lin Sanzhi,1898.0,91.0,96.0,35.0,Temple in the Pine Mountains,1.0,1976.0,78.0,19120.95,31868.24,24092.39,7,3360.0,1
Deng Fen,1894.0,70.0,19.2,88.8,Picking Lotus,1.0,1946.0,52.0,12747.3,25494.59,16061.59,7,1704.9599999999998,1
Zhao Shao'ang,1905.0,93.0,121.3,45.2,Dragonfly by Willows,1.0,1968.0,63.0,19120.95,31868.24,25698.55,7,5482.76,1
Zhao Shao'ang,1905.0,93.0,83.4,29.4,Bird on Reed,1.0,1969.0,64.0,7648.38,10197.84,12046.2,7,2451.96,1
Deng Fen,1894.0,70.0,104.0,28.5,Ladies in Four Seasons,1.0,1949.0,55.0,50989.19,76483.78,128492.75,7,2964.0,1
Zhao Shao'ang,1905.0,83.0,95.2,184.3,Spring Blossoms,1.0,1965.0,60.0,33142.97,45890.27,41760.14,7,17545.36,1
Tang Yun,1910.0,83.0,67.6,74.0,A Corner of the Hennery,1.0,1975.0,65.0,8923.11,11472.57,41760.14,7,5002.4,1
Lu Yifei,1908.0,89.0,19.0,52.0,Perching by the Flowering Branch,1.0,1944.0,36.0,10197.84,15296.76,15258.51,7,988.0,1
Yu Fei'an,1889.0,70.0,33.4,34.5,Bird on Camellia,1.0,1941.0,52.0,22945.13,31868.24,67458.7,7,1152.3,1
Chen Banding,1877.0,93.0,92.0,27.3,Sacred Bamboo,1.0,1949.0,72.0,3824.19,6373.65,9636.96,7,2511.6,1
Ma Jin,1900.0,70.0,37.6,94.7,Horse Taming,1.0,1947.0,47.0,10197.84,15296.76,51397.1,7,3560.7200000000003,1
Yan Bolong,1898.0,56.0,102.3,33.0,Magnolia and Parrot,1.0,1948.0,50.0,6373.65,8923.11,24092.39,7,3375.9,1
Yan Bolong,1898.0,56.0,131.5,40.9,Lotus in the Pond,1.0,1948.0,50.0,6373.65,8923.11,12046.2,7,5378.349999999999,1
Huang Yongyu,1924.0,-1924.0,122.0,92.6,Boisterous Plum Blossoms,1.0,1979.0,55.0,191209.46,318682.43,240923.91,7,11297.199999999999,0
He Tianjian,1890.0,87.0,133.0,67.0,Cloudy Xiajiang River Gorge,1.0,1944.0,54.0,254945.94,382418.91,449724.64,7,8911.0,1
Zhang Shanzi,1882.0,58.0,134.0,69.0,Blue Mountain and Emerald Pines,1.0,1938.0,56.0,152967.56,229451.35,192739.13,7,9246.0,1
Tang Yifen,1778.0,75.0,34.0,42.5,The Thatched Hut,1.0,1829.0,51.0,11472.57,22945.13,51397.1,7,1445.0,1
Wu Changshuo,1844.0,83.0,150.5,40.5,Offerings,1.0,1914.0,70.0,101978.38,152967.56,160615.94,7,6095.25,1
Chen Hengke,1876.0,47.0,33.6,135.5,Calligraphy in Zhuanshu,1.0,1922.0,46.0,10197.84,15296.76,51397.1,7,4552.8,1
Wang Zhen,1867.0,71.0,34.7,136.0,Calligraphy in Xingshu,1.0,1927.0,60.0,10197.84,15296.76,25698.55,7,4719.200000000001,1
Wang Zhen,1867.0,71.0,132.3,65.2,Guan Yin,1.0,1931.0,64.0,6373.65,8923.11,44972.46,7,8625.960000000001,1
Wang Fu'an,1880.0,80.0,126.7,32.0,Calligraphy Couplet in Lishu,1.0,1943.0,63.0,6373.65,8923.11,16061.59,7,4054.4,1
Wu Changshuo,1844.0,83.0,90.2,35.0,Orchid,1.0,1915.0,71.0,63736.49,89231.08,80307.97,7,3157.0,1
Chen Zengshou,1878.0,71.0,26.0,37.5,Landscape after Ni Zan,1.0,1925.0,47.0,10197.84,15296.76,12849.28,7,975.0,1
Bai Jiao,1907.0,62.0,177.5,46.8,Su Dongpo's Poem in Xingshu,1.0,1942.0,35.0,25494.59,38241.89,32123.19,7,8307.0,1
Yuan Yuxi,1873.0,62.0,165.2,28.0,Calligraphy Couplet in Kaishu,1.0,1905.0,32.0,3314.3,4589.03,4176.01,7,4625.599999999999,1
Deng Erya,1884.0,70.0,98.0,28.0,Sutra in Kaishu,1.0,1937.0,53.0,6373.65,8923.11,8833.88,7,2744.0,1
Chen Rong,1876.0,79.0,28.7,38.0,Album of Poems in Xingshu,1.0,1930.0,54.0,3824.19,6373.65,4818.48,7,1090.6,1
Tai Jingnong,1903.0,87.0,132.0,33.6,Calligraphy Couplet in Xingshu,1.0,1980.0,77.0,12747.3,25494.59,61034.06,7,4435.2,1
Tai Jingnong,1903.0,87.0,19.1,56.1,Calligraphy in Jinwen,1.0,1987.0,84.0,3824.19,6373.65,12849.28,7,1071.5100000000002,1
Zhou Mengdie (Chou Meng-tieh),1921.0,93.0,18.5,12.0,Calligraphy in Kaishu,1.0,1995.0,74.0,2549.46,5098.92,14455.43,7,222.0,1
Xu Beihong,1895.0,58.0,79.3,104.5,Galloping Horse,1.0,1939.0,44.0,509891.88,764837.82,916913.07,7,8286.85,1
Xu Beihong,1895.0,58.0,154.5,40.7,Rooster and Hen on Rock,1.0,1939.0,44.0,637364.85,892310.79,793519.24,7,6288.150000000001,1
Zhang Daqian (Chang Dai-chien),1899.0,84.0,132.5,33.0,Calligraphy Couplet in Xingshu,1.0,1958.0,59.0,38241.89,63736.49,72277.17,7,4372.5,1
Ding Yanyong,1902.0,76.0,69.0,35.0,Zhong Kui,1.0,1970.0,68.0,8923.11,11472.57,11243.12,7,2415.0,1
Ding Yanyong,1902.0,76.0,69.5,35.0,Returning Home after Harvest,1.0,1977.0,75.0,8923.11,11472.57,20880.07,7,2432.5,1
Zhao Shao'ang,1905.0,93.0,97.0,47.0,Butterfly by Amaranthus,1.0,1994.0,89.0,11472.57,15296.76,14455.43,7,4559.0,1
Shen Yinmo,1883.0,88.0,67.0,28.8,Poems in Xingshu,1.0,1944.0,61.0,10197.84,19120.95,17667.75,7,1929.6000000000001,1
Guan Liang,1899.0,87.0,16.0,70.0,Opera Figures,1.0,1973.0,74.0,19120.95,31868.24,80307.97,7,1120.0,1
Rao Zongyi,1917.0,101.0,65.0,131.5,Longevity,1.0,2001.0,84.0,48439.73,63736.49,128492.75,7,8547.5,1
Rao Zongyi,1917.0,101.0,64.8,10.0,Calligraphy Couplet in Kaishu,1.0,2004.0,87.0,19120.95,31868.24,38547.83,7,648.0,1
Rao Zongyi,1917.0,101.0,136.5,34.7,Lotus After Dunhuang Murals,1.0,2012.0,95.0,33142.97,50989.19,77095.65,7,4736.55,1
Rao Zongyi,1917.0,101.0,33.3,105.0,Li Bai's Poem in Xingshu,1.0,1991.0,74.0,76483.78,101978.38,321231.88,7,3496.4999999999995,1
Rao Zongyi,1917.0,101.0,34.2,133.8,Calligraphy,1.0,1994.0,77.0,22945.13,38241.89,67458.7,7,4575.960000000001,1
Rao Zongyi,1917.0,101.0,36.4,6.2,Landscape After Du Fu's Poem,1.0,2001.0,84.0,152967.56,229451.35,385478.26,7,225.68,1
Rao Zongyi,1917.0,101.0,131.0,66.5,Auspicious Flowers and Fruits,1.0,2005.0,88.0,407913.5,637364.85,1024882.68,7,8711.5,1
Rao Zongyi,1917.0,101.0,10.7,14.6,Landscape of Four Seasons,1.0,1991.0,74.0,48439.73,63736.49,208800.72,7,156.22,1
Rao Zongyi,1917.0,101.0,34.0,137.5,Red Lotus,1.0,1998.0,81.0,38241.89,63736.49,152585.15,7,4675.0,1
"Zhang Daqian (Chang Dai-chien, 1899-1983)",1899.0,84.0,30.3,298.8,Endless Mountains and Clouds,1.0,1970.0,71.0,101978.38,152967.56,497909.42,7,9053.640000000001,1
Chen Shaomei,1909.0,45.0,103.5,31.0,Lady under Willows,1.0,1943.0,34.0,48439.73,63736.49,64246.38,7,3208.5,1
Pu Tong,1871.0,81.0,121.5,71.6,Heart Sutra,1.0,1928.0,57.0,6373.65,8923.11,30517.03,2,8699.4,1
Wu Hufan,1894.0,74.0,19.4,54.6,Ancient Pine; Calligraphy,1.0,1944.0,50.0,10197.84,15296.76,27304.71,7,1059.24,1
Yu Youren,1879.0,85.0,139.0,34.7,Poem in Caoshu,1.0,1949.0,70.0,5098.92,7648.38,17667.75,7,4823.3,1
Li Keran,1907.0,82.0,49.3,41.3,Excursion to Huang Shan,1.0,1978.0,71.0,229451.35,382418.91,337293.48,7,2036.0899999999997,1
Wu Guanzhong,1919.0,91.0,68.1,137.8,Ancient Cypresses of the Han Dynasty,1.0,1988.0,69.0,1249235.11,1912094.55,1564730.71,7,9384.18,1
Feng Zikai,1898.0,77.0,53.7,28.2,Drinking with Neighbors,1.0,1948.0,50.0,19120.95,25494.59,48184.78,7,1514.3400000000001,1
"Zhang Daqian (Chang Dai-chien, 1899-1983)",1899.0,84.0,69.0,133.7,Lotus Pond,1.0,1973.0,74.0,356924.32,509891.88,449724.64,7,9225.3,1
Pu Ru,1896.0,67.0,92.5,47.3,Ink Lotus,1.0,1954.0,58.0,63736.49,89231.08,289108.7,7,4375.25,1
Zhang Daqian (Chang Dai-chien),1899.0,84.0,55.0,40.3,"""Palace Crimson"" Peony",1.0,1952.0,53.0,446155.4,637364.85,1718973.0,7,2216.5,1
Zhang Daqian (Chang Dai-chien),1899.0,84.0,55.0,40.3,"""Buddhahead Blue"" Peony",1.0,1952.0,53.0,407913.5,509891.88,1718973.0,7,2216.5,1
Tao Lengyue,1895.0,90.0,142.0,71.1,"Pine, Plum Blossoms and Rock",1.0,1944.0,49.0,82857.43,101978.38,131705.07,7,10096.199999999999,1
Qi Gong,1912.0,93.0,135.0,64.0,Poem in Xingshu,1.0,1986.0,74.0,28044.05,38241.89,72277.17,7,8640.0,1
Qi Gong,1912.0,93.0,134.0,66.5,Calligraphy in Xingshu,1.0,1986.0,74.0,25494.59,38241.89,80307.97,7,8911.0,1
Pu Ru,1896.0,67.0,61.5,11.8,Calligraphy Couplets on Twelve Months,1.0,1942.0,46.0,446155.4,637364.85,1240821.89,7,725.7,1
Zhang Daqian (Chang Dai-chien),1899.0,84.0,58.4,31.5,Lotus,1.0,1947.0,48.0,22945.13,38241.89,32123.19,7,1839.6,1
Tang Yun,1910.0,83.0,120.0,52.0,Birds by the Blossoms,1.0,1979.0,69.0,10197.84,15296.76,12849.28,7,6240.0,1
Feng Kanghou,1901.0,82.0,43.5,129.0,Calligraphy in Lishu,1.0,1974.0,73.0,6373.65,8923.11,20880.07,7,5611.5,1
Feng Kanghou,1901.0,82.0,128.2,28.5,Calligraphy Couplet in Lishu,1.0,1978.0,77.0,4461.55,6373.65,8833.88,7,3653.7,1
Huang Junbi,1898.0,93.0,97.0,50.4,Studying at the Hermitage,1.0,1977.0,79.0,19120.95,31868.24,67458.7,7,4888.8,1
Feng Kanghou,1901.0,82.0,128.3,22.3,Calligraphy Couplet in Zhuanshu,1.0,1962.0,61.0,3824.19,6373.65,17667.75,7,2861.09,1
Feng Kanghou,1901.0,82.0,37.3,54.2,Calligraphy in Jiaguwen to Linian,1.0,1979.0,78.0,3314.3,5098.92,4176.01,7,2021.6599999999999,1
Lu Yifei,1908.0,89.0,28.3,37.8,Assemblage of Flowers,1.0,1950.0,42.0,38241.89,63736.49,136523.55,7,1069.74,1
Feng Kanghou,1901.0,82.0,131.0,20.7,Calligraphy Couplet in Zhuanshu,1.0,1949.0,48.0,3824.19,6373.65,13652.36,7,2711.7,1
Li Yanshan; Feng Kanghou; Ye Dazhang,1898.0,63.0,17.4,51.0,Landscape and Calligraphy,1.0,1943.0,45.0,3314.3,4461.55,4497.25,7,887.4,1
Feng Kanghou,1901.0,82.0,113.0,41.3,Calligraphy in Lishu,1.0,1958.0,57.0,3824.19,6373.65,8833.88,7,4666.9,1
Jin Cheng; Zhou Zi,1878.0,48.0,26.0,77.4,White Clouds Drifting around Mountains,1.0,1907.0,29.0,12747.3,25494.59,28910.87,7,2012.4,1
Chen Baochen,1848.0,87.0,24.4,62.3,Calligraphy in Kaishu,1.0,1932.0,84.0,3824.19,6373.65,7709.57,7,1520.12,1
Xie Zhiliu,1910.0,87.0,80.0,150.5,Pavilion by Verdant Mountain,1.0,1987.0,77.0,114725.67,229451.35,385478.26,7,12040.0,1
Fu Baoshi,1904.0,61.0,67.7,45.4,Autumn Waterfall,1.0,1962.0,58.0,382418.91,637364.85,481847.83,7,3073.58,1
Zhang Shanzi,1882.0,58.0,30.0,222.5,Five Bulls,1.0,1932.0,50.0,76483.78,101978.38,256985.51,7,6675.0,1
Li Keran,1907.0,82.0,68.0,46.0,Herdboy in Winter,1.0,1987.0,80.0,101978.38,152967.56,144554.35,7,3128.0,1
Li Kuchan,1898.0,85.0,177.5,95.5,Egret by Lotus,1.0,1936.0,38.0,114725.67,152967.56,192739.13,7,16951.25,1
Huang Jun,1914.0,97.0,96.2,32.3,Searching for Plum Blossoms in the Snow,1.0,1932.0,18.0,12747.3,19120.95,17667.75,7,3107.2599999999998,1
Xu Beihong,1895.0,58.0,110.3,109.3,Ancient Cedar Trees,1.0,1934.0,39.0,1274729.7,1912094.55,2335942.18,7,12055.789999999999,1
Dong Shouping,1904.0,93.0,98.5,33.5,Plum Blossoms,1.0,1932.0,28.0,5098.92,7648.38,20880.07,7,3299.75,1
